match_id,innings,for_wicket,team,opposition,player1,player2,player1_runs,player2_runs,player1_balls,player2_balls,partnership_runs,partnership_balls
1383073,2,3.0,Jersey,Scotland,105125.0,106006.0,0.0,0.0,0.0,3.0,0.0,3.0
1383073,2,4.0,Jersey,Scotland,66026.0,105125.0,29.0,20.0,22.0,14.0,50.0,36.0
1383073,2,5.0,Jersey,Scotland,105125.0,106009.0,5.0,2.0,7.0,8.0,7.0,15.0
1383073,2,6.0,Jersey,Scotland,99277.0,105125.0,10.0,11.0,10.0,6.0,21.0,16.0
1383073,2,7.0,Jersey,Scotland,99277.0,99285.0,4.0,1.0,3.0,3.0,5.0,6.0
1383073,2,8.0,Jersey,Scotland,63159.0,99277.0,3.0,11.0,5.0,6.0,14.0,11.0
1383073,2,9.0,Jersey,Scotland,60200.0,99277.0,0.0,0.0,1.0,0.0,0.0,1.0
1383073,2,10.0,Jersey,Scotland,66030.0,99277.0,1.0,22.0,3.0,10.0,23.0,13.0
1383074,1,1.0,Ireland,Austria,52631.0,62913.0,9.0,14.0,5.0,8.0,25.0,13.0
1383074,1,2.0,Ireland,Austria,62913.0,85965.0,32.0,29.0,16.0,20.0,65.0,36.0
1383074,1,3.0,Ireland,Austria,85965.0,89741.0,28.0,18.0,13.0,19.0,48.0,32.0
1383074,1,4.0,Ireland,Austria,85965.0,99307.0,29.0,36.0,16.0,18.0,71.0,34.0
1383074,1,5.0,Ireland,Austria,56811.0,85965.0,9.0,8.0,3.0,2.0,17.0,5.0
1383074,2,1.0,Austria,Ireland,71753.0,109665.0,0.0,0.0,0.0,1.0,0.0,1.0
1383074,2,2.0,Austria,Ireland,71753.0,103379.0,5.0,14.0,7.0,14.0,21.0,21.0
1383074,2,3.0,Austria,Ireland,63032.0,103379.0,8.0,19.0,15.0,18.0,27.0,33.0
1383074,2,4.0,Austria,Ireland,63032.0,93939.0,1.0,1.0,4.0,6.0,5.0,10.0
1383074,2,5.0,Austria,Ireland,63032.0,97520.0,0.0,2.0,2.0,2.0,2.0,4.0
1383074,2,6.0,Austria,Ireland,97520.0,106256.0,0.0,1.0,0.0,5.0,1.0,5.0
1383074,2,7.0,Austria,Ireland,97520.0,112101.0,27.0,10.0,14.0,17.0,37.0,31.0
1383074,2,8.0,Austria,Ireland,97520.0,106259.0,0.0,1.0,1.0,2.0,2.0,3.0
1383074,2,9.0,Austria,Ireland,106259.0,109444.0,0.0,1.0,2.0,1.0,3.0,3.0
1383074,2,10.0,Austria,Ireland,106253.0,109444.0,0.0,0.0,1.0,0.0,0.0,1.0
1383076,1,1.0,Denmark,Germany,95153.0,102185.0,0.0,0.0,0.0,1.0,1.0,1.0
1383076,1,2.0,Denmark,Germany,95153.0,95154.0,0.0,2.0,0.0,3.0,2.0,3.0
1383076,1,3.0,Denmark,Germany,71955.0,95153.0,40.0,34.0,38.0,30.0,79.0,68.0
1383078,1,1.0,Austria,Denmark,63030.0,109665.0,2.0,20.0,8.0,5.0,22.0,13.0
1383076,1,4.0,Denmark,Germany,93387.0,95153.0,2.0,9.0,3.0,7.0,11.0,10.0
1383078,1,2.0,Austria,Denmark,103379.0,109665.0,1.0,0.0,2.0,1.0,1.0,3.0
1383076,1,5.0,Denmark,Germany,93387.0,93395.0,4.0,12.0,7.0,9.0,17.0,16.0
1383078,1,3.0,Austria,Denmark,63032.0,103379.0,2.0,5.0,5.0,6.0,7.0,11.0
1383076,1,6.0,Denmark,Germany,93395.0,112012.0,0.0,1.0,2.0,2.0,1.0,4.0
1383078,1,4.0,Austria,Denmark,63032.0,93939.0,19.0,16.0,22.0,27.0,37.0,49.0
1383076,1,7.0,Denmark,Germany,93389.0,112012.0,2.0,3.0,3.0,5.0,5.0,8.0
1383078,1,5.0,Austria,Denmark,63032.0,112101.0,3.0,8.0,7.0,9.0,11.0,16.0
1383076,1,8.0,Denmark,Germany,93389.0,102920.0,0.0,1.0,2.0,2.0,1.0,4.0
1383078,1,6.0,Austria,Denmark,63032.0,109448.0,1.0,4.0,2.0,5.0,5.0,7.0
1383076,1,9.0,Denmark,Germany,93401.0,102920.0,0.0,0.0,2.0,0.0,5.0,5.0
1383078,1,7.0,Austria,Denmark,63032.0,109445.0,2.0,3.0,2.0,6.0,5.0,8.0
1383076,1,10.0,Denmark,Germany,99265.0,102920.0,2.0,0.0,1.0,0.0,2.0,1.0
1383078,1,8.0,Austria,Denmark,63032.0,106259.0,1.0,7.0,7.0,4.0,9.0,11.0
1383076,2,1.0,Germany,Denmark,74473.0,97542.0,8.0,2.0,6.0,5.0,10.0,11.0
1383078,1,9.0,Austria,Denmark,106259.0,109444.0,0.0,0.0,0.0,2.0,0.0,2.0
1383076,2,2.0,Germany,Denmark,57153.0,74473.0,27.0,29.0,20.0,15.0,57.0,35.0
1383078,2,1.0,Denmark,Austria,95153.0,102185.0,0.0,2.0,0.0,3.0,2.0,3.0
1383076,2,3.0,Germany,Denmark,66720.0,74473.0,12.0,5.0,13.0,12.0,17.0,25.0
1383078,2,2.0,Denmark,Austria,95153.0,95154.0,8.0,4.0,5.0,4.0,12.0,9.0
1383076,2,4.0,Germany,Denmark,66720.0,105325.0,4.0,20.0,3.0,9.0,25.0,12.0
1383078,2,3.0,Denmark,Austria,71955.0,95154.0,53.0,26.0,41.0,23.0,84.0,64.0
1383076,2,5.0,Germany,Denmark,66720.0,69919.0,5.0,12.0,5.0,13.0,17.0,18.0
1383080,1,1.0,Italy,Denmark,95223.0,106168.0,21.0,3.0,16.0,9.0,24.0,25.0
1383080,1,2.0,Italy,Denmark,47730.0,106168.0,0.0,0.0,1.0,0.0,0.0,1.0
1383080,1,3.0,Italy,Denmark,106168.0,112542.0,15.0,13.0,10.0,10.0,31.0,20.0
1383080,1,4.0,Italy,Denmark,112542.0,112543.0,16.0,36.0,20.0,25.0,55.0,45.0
1383080,1,5.0,Italy,Denmark,97381.0,112543.0,2.0,5.0,3.0,3.0,8.0,6.0
1383080,1,6.0,Italy,Denmark,103313.0,112543.0,11.0,7.0,9.0,3.0,19.0,12.0
1383080,1,7.0,Italy,Denmark,79855.0,112543.0,7.0,3.0,5.0,3.0,11.0,8.0
1383080,1,8.0,Italy,Denmark,45359.0,79855.0,0.0,0.0,1.0,0.0,0.0,1.0
1383080,1,9.0,Italy,Denmark,79855.0,95156.0,0.0,2.0,0.0,1.0,2.0,1.0
1383080,2,1.0,Denmark,Italy,95153.0,102185.0,1.0,5.0,4.0,6.0,8.0,10.0
1383080,2,2.0,Denmark,Italy,95153.0,95154.0,0.0,0.0,0.0,2.0,0.0,2.0
1383080,2,3.0,Denmark,Italy,71955.0,95153.0,9.0,6.0,9.0,4.0,16.0,13.0
1383080,2,4.0,Denmark,Italy,93395.0,95153.0,29.0,44.0,35.0,32.0,80.0,67.0
1383080,2,5.0,Denmark,Italy,95153.0,102920.0,0.0,1.0,0.0,3.0,2.0,5.0
1383080,2,6.0,Denmark,Italy,95153.0,112012.0,0.0,0.0,0.0,2.0,0.0,2.0
1383080,2,7.0,Denmark,Italy,95153.0,109758.0,0.0,1.0,1.0,1.0,1.0,2.0
1383080,2,8.0,Denmark,Italy,93401.0,109758.0,3.0,7.0,3.0,3.0,10.0,6.0
1383080,2,9.0,Denmark,Italy,93401.0,99265.0,1.0,2.0,2.0,2.0,3.0,4.0
1383080,2,10.0,Denmark,Italy,93401.0,115368.0,1.0,2.0,1.0,5.0,4.0,6.0
1383079,1,1.0,Jersey,Ireland,95161.0,99285.0,6.0,0.0,6.0,3.0,7.0,9.0
1383079,1,2.0,Jersey,Ireland,95161.0,105125.0,0.0,0.0,0.0,1.0,2.0,1.0
1383079,1,3.0,Jersey,Ireland,66026.0,95161.0,3.0,1.0,5.0,3.0,5.0,8.0
1383079,1,4.0,Jersey,Ireland,66026.0,106006.0,1.0,0.0,4.0,3.0,1.0,7.0
1383079,1,5.0,Jersey,Ireland,99277.0,106006.0,3.0,7.0,6.0,8.0,10.0,14.0
1383079,1,6.0,Jersey,Ireland,106006.0,106009.0,17.0,5.0,11.0,12.0,22.0,23.0
1383079,1,7.0,Jersey,Ireland,99288.0,106006.0,7.0,2.0,7.0,6.0,9.0,13.0
1383079,1,8.0,Jersey,Ireland,60200.0,99288.0,3.0,1.0,4.0,5.0,6.0,9.0
1383079,1,9.0,Jersey,Ireland,60200.0,63160.0,3.0,3.0,9.0,7.0,6.0,16.0
1383079,1,10.0,Jersey,Ireland,63160.0,66030.0,2.0,7.0,9.0,11.0,10.0,20.0
1383079,2,1.0,Ireland,Jersey,52628.0,52631.0,25.0,25.0,24.0,17.0,55.0,41.0
1383079,2,2.0,Ireland,Jersey,52631.0,85965.0,10.0,14.0,9.0,12.0,25.0,21.0
1383081,1,1.0,Scotland,Austria,60204.0,72409.0,23.0,69.0,12.0,30.0,96.0,42.0
1383081,1,2.0,Scotland,Austria,72409.0,88557.0,63.0,25.0,31.0,26.0,91.0,57.0
1383081,1,3.0,Scotland,Austria,48469.0,88557.0,40.0,3.0,19.0,3.0,45.0,22.0
1383081,2,1.0,Austria,Scotland,63030.0,109665.0,1.0,7.0,8.0,7.0,9.0,15.0
1383081,2,2.0,Austria,Scotland,63030.0,103379.0,5.0,7.0,17.0,10.0,15.0,27.0
1383077,1,1.0,Scotland,Italy,60204.0,72409.0,43.0,12.0,17.0,14.0,55.0,31.0
1383081,2,3.0,Austria,Scotland,63030.0,63032.0,0.0,0.0,2.0,0.0,0.0,2.0
1383077,1,2.0,Scotland,Italy,60204.0,88557.0,82.0,96.0,33.0,50.0,183.0,83.0
1383081,2,4.0,Austria,Scotland,63032.0,93939.0,3.0,4.0,11.0,6.0,9.0,17.0
1383077,1,3.0,Scotland,Italy,60198.0,60204.0,4.0,2.0,3.0,3.0,7.0,6.0
1383081,2,5.0,Austria,Scotland,63032.0,112101.0,0.0,1.0,3.0,1.0,5.0,4.0
1383077,2,1.0,Italy,Scotland,95223.0,112541.0,1.0,5.0,2.0,5.0,7.0,7.0
1383081,2,6.0,Austria,Scotland,109445.0,112101.0,3.0,0.0,3.0,0.0,3.0,3.0
1383077,2,2.0,Italy,Scotland,106168.0,112541.0,9.0,0.0,6.0,1.0,13.0,7.0
1383081,2,7.0,Austria,Scotland,109448.0,112101.0,3.0,5.0,3.0,4.0,9.0,7.0
1383077,2,3.0,Italy,Scotland,47730.0,112541.0,1.0,1.0,3.0,1.0,2.0,4.0
1383081,2,8.0,Austria,Scotland,106259.0,109448.0,3.0,1.0,8.0,3.0,4.0,11.0
1383077,2,4.0,Italy,Scotland,112541.0,112542.0,0.0,0.0,3.0,0.0,0.0,3.0
1383081,2,9.0,Austria,Scotland,109444.0,109448.0,0.0,11.0,5.0,5.0,12.0,10.0
1383077,2,5.0,Italy,Scotland,112542.0,112543.0,0.0,4.0,0.0,1.0,4.0,2.0
1383081,2,10.0,Austria,Scotland,106253.0,109448.0,0.0,0.0,0.0,3.0,0.0,3.0
1383077,2,6.0,Italy,Scotland,97381.0,112542.0,11.0,8.0,9.0,9.0,19.0,18.0
1383077,2,7.0,Italy,Scotland,79855.0,97381.0,4.0,2.0,7.0,2.0,6.0,9.0
1383077,2,8.0,Italy,Scotland,45359.0,97381.0,0.0,0.0,1.0,0.0,0.0,1.0
1383077,2,9.0,Italy,Scotland,97381.0,103313.0,7.0,7.0,2.0,8.0,14.0,10.0
1383077,2,10.0,Italy,Scotland,97381.0,100860.0,21.0,4.0,8.0,7.0,25.0,15.0
1383086,1,1.0,Germany,Italy,74473.0,97542.0,35.0,20.0,21.0,18.0,69.0,39.0
1383086,1,2.0,Germany,Italy,69781.0,97542.0,10.0,10.0,14.0,11.0,22.0,25.0
1383086,1,3.0,Germany,Italy,62998.0,69781.0,8.0,3.0,7.0,5.0,11.0,12.0
1383086,1,4.0,Germany,Italy,62998.0,69919.0,3.0,2.0,3.0,6.0,6.0,9.0
1383086,1,5.0,Germany,Italy,62998.0,105325.0,0.0,0.0,0.0,2.0,0.0,2.0
1383086,1,6.0,Germany,Italy,62998.0,112186.0,0.0,0.0,0.0,1.0,0.0,1.0
1383086,1,7.0,Germany,Italy,62998.0,105323.0,6.0,8.0,6.0,7.0,14.0,13.0
1383086,1,8.0,Germany,Italy,56356.0,105323.0,5.0,9.0,3.0,9.0,14.0,12.0
1383086,1,9.0,Germany,Italy,56356.0,115117.0,1.0,4.0,1.0,4.0,5.0,5.0
1383086,1,10.0,Germany,Italy,56356.0,109683.0,0.0,0.0,1.0,0.0,0.0,1.0
1383086,2,1.0,Italy,Germany,95223.0,112541.0,0.0,0.0,0.0,3.0,0.0,3.0
1383086,2,2.0,Italy,Germany,95223.0,112542.0,8.0,2.0,6.0,2.0,10.0,8.0
1383086,2,3.0,Italy,Germany,47730.0,112542.0,42.0,46.0,33.0,30.0,94.0,63.0
1383086,2,4.0,Italy,Germany,106168.0,112542.0,1.0,2.0,4.0,2.0,4.0,6.0
1383086,2,5.0,Italy,Germany,112542.0,112543.0,15.0,6.0,12.0,9.0,21.0,21.0
1383086,2,6.0,Italy,Germany,97381.0,112542.0,7.0,5.0,5.0,5.0,12.0,10.0
1383086,2,7.0,Italy,Germany,79855.0,112542.0,6.0,0.0,2.0,0.0,6.0,2.0
1383087,1,1.0,Jersey,Denmark,105125.0,106009.0,43.0,16.0,17.0,11.0,65.0,28.0
1383087,1,2.0,Jersey,Denmark,66026.0,106009.0,8.0,1.0,8.0,4.0,11.0,12.0
1383087,1,3.0,Jersey,Denmark,66026.0,110208.0,2.0,2.0,2.0,2.0,4.0,4.0
1383087,1,4.0,Jersey,Denmark,106006.0,110208.0,18.0,31.0,20.0,25.0,49.0,45.0
1383087,1,5.0,Jersey,Denmark,99288.0,110208.0,2.0,10.0,2.0,3.0,13.0,5.0
1383087,1,6.0,Jersey,Denmark,99288.0,106007.0,0.0,0.0,0.0,1.0,0.0,1.0
1383087,1,7.0,Jersey,Denmark,99285.0,99288.0,4.0,7.0,7.0,8.0,11.0,15.0
1383087,1,8.0,Jersey,Denmark,60200.0,99288.0,0.0,0.0,1.0,0.0,0.0,1.0
1383087,1,9.0,Jersey,Denmark,66030.0,99288.0,0.0,0.0,1.0,0.0,0.0,1.0
1383087,1,10.0,Jersey,Denmark,63160.0,99288.0,5.0,1.0,5.0,3.0,6.0,8.0
1383087,2,1.0,Denmark,Jersey,57775.0,102185.0,0.0,1.0,2.0,8.0,1.0,10.0
1383087,2,2.0,Denmark,Jersey,57775.0,95153.0,0.0,6.0,1.0,2.0,11.0,3.0
1383087,2,3.0,Denmark,Jersey,71955.0,95153.0,46.0,28.0,36.0,23.0,75.0,59.0
1383087,2,4.0,Denmark,Jersey,93395.0,95153.0,3.0,11.0,6.0,10.0,14.0,16.0
1383087,2,5.0,Denmark,Jersey,93395.0,99265.0,8.0,6.0,6.0,9.0,14.0,15.0
1383087,2,6.0,Denmark,Jersey,93395.0,102923.0,0.0,1.0,0.0,1.0,2.0,2.0
1383087,2,7.0,Denmark,Jersey,102923.0,109758.0,2.0,2.0,3.0,5.0,4.0,8.0
1383087,2,8.0,Denmark,Jersey,102920.0,109758.0,3.0,8.0,3.0,5.0,11.0,8.0
1383082,1,1.0,Jersey,Germany,95161.0,105125.0,9.0,25.0,15.0,13.0,36.0,28.0
1383082,1,2.0,Jersey,Germany,66026.0,105125.0,46.0,26.0,24.0,19.0,76.0,43.0
1383082,1,3.0,Jersey,Germany,105125.0,110208.0,16.0,16.0,11.0,12.0,33.0,23.0
1383082,1,4.0,Jersey,Germany,105125.0,106006.0,6.0,1.0,3.0,3.0,12.0,6.0
1383082,1,5.0,Jersey,Germany,99277.0,105125.0,6.0,10.0,4.0,5.0,16.0,9.0
1383082,1,6.0,Jersey,Germany,99285.0,105125.0,13.0,3.0,7.0,5.0,17.0,12.0
1383082,2,1.0,Germany,Jersey,57153.0,74473.0,5.0,5.0,9.0,6.0,12.0,15.0
1383082,2,2.0,Germany,Jersey,74473.0,105323.0,1.0,14.0,4.0,11.0,16.0,15.0
1383082,2,3.0,Germany,Jersey,74473.0,105325.0,0.0,0.0,0.0,1.0,1.0,2.0
1383082,2,4.0,Germany,Jersey,66720.0,74473.0,12.0,12.0,13.0,9.0,25.0,22.0
1383082,2,5.0,Germany,Jersey,62998.0,66720.0,15.0,21.0,13.0,19.0,42.0,32.0
1383082,2,6.0,Germany,Jersey,66720.0,69919.0,1.0,1.0,1.0,2.0,2.0,3.0
1383082,2,7.0,Germany,Jersey,56356.0,66720.0,2.0,7.0,4.0,4.0,9.0,8.0
1383082,2,8.0,Germany,Jersey,66720.0,97542.0,6.0,11.0,7.0,10.0,22.0,17.0
1383082,2,9.0,Germany,Jersey,66720.0,109683.0,10.0,0.0,6.0,1.0,10.0,7.0
1383089,1,1.0,Japan,Philippines,68412.0,113484.0,6.0,12.0,10.0,14.0,19.0,24.0
1383089,1,2.0,Japan,Philippines,61172.0,113484.0,34.0,28.0,24.0,29.0,69.0,53.0
1383089,1,3.0,Japan,Philippines,61172.0,67288.0,0.0,0.0,0.0,2.0,0.0,2.0
1383089,1,4.0,Japan,Philippines,61172.0,113481.0,21.0,2.0,9.0,2.0,23.0,11.0
1383089,1,5.0,Japan,Philippines,113481.0,113483.0,0.0,2.0,2.0,1.0,2.0,3.0
1383089,1,6.0,Japan,Philippines,113476.0,113483.0,10.0,29.0,7.0,12.0,40.0,19.0
1383089,1,7.0,Japan,Philippines,113476.0,113482.0,4.0,3.0,2.0,1.0,7.0,3.0
1383089,2,1.0,Philippines,Japan,96739.0,111335.0,12.0,6.0,13.0,10.0,18.0,23.0
1383089,2,2.0,Philippines,Japan,111317.0,111335.0,10.0,15.0,12.0,23.0,28.0,35.0
1383089,2,3.0,Philippines,Japan,97026.0,111317.0,28.0,9.0,23.0,9.0,37.0,32.0
1383089,2,4.0,Philippines,Japan,111312.0,111317.0,5.0,14.0,10.0,7.0,19.0,17.0
1383089,2,5.0,Philippines,Japan,104202.0,111317.0,1.0,0.0,1.0,1.0,1.0,2.0
1383089,2,6.0,Philippines,Japan,104202.0,111313.0,6.0,4.0,9.0,4.0,10.0,13.0
1383083,1,1.0,Scotland,Denmark,60204.0,72409.0,17.0,8.0,8.0,17.0,26.0,25.0
1383083,1,2.0,Scotland,Denmark,72409.0,88557.0,4.0,2.0,6.0,6.0,8.0,12.0
1383083,1,3.0,Scotland,Denmark,48469.0,88557.0,27.0,8.0,18.0,6.0,36.0,24.0
1383083,1,4.0,Scotland,Denmark,48469.0,106016.0,33.0,16.0,13.0,14.0,50.0,27.0
1383083,1,5.0,Scotland,Denmark,48469.0,60198.0,0.0,2.0,1.0,2.0,2.0,3.0
1383083,1,6.0,Scotland,Denmark,60198.0,81813.0,18.0,8.0,6.0,5.0,26.0,11.0
1383083,1,7.0,Scotland,Denmark,71959.0,81813.0,0.0,0.0,1.0,0.0,4.0,3.0
1383083,1,8.0,Scotland,Denmark,60201.0,81813.0,3.0,4.0,2.0,1.0,7.0,3.0
1383083,2,1.0,Denmark,Scotland,57775.0,102185.0,2.0,1.0,5.0,3.0,3.0,8.0
1383083,2,2.0,Denmark,Scotland,57775.0,95153.0,10.0,8.0,8.0,13.0,21.0,21.0
1383083,2,3.0,Denmark,Scotland,57775.0,71955.0,23.0,12.0,14.0,13.0,44.0,27.0
1383083,2,4.0,Denmark,Scotland,57775.0,93395.0,21.0,22.0,15.0,23.0,45.0,38.0
1383083,2,5.0,Denmark,Scotland,93395.0,102923.0,0.0,2.0,2.0,2.0,2.0,4.0
1383083,2,6.0,Denmark,Scotland,102923.0,109758.0,0.0,0.0,0.0,1.0,0.0,1.0
1383083,2,7.0,Denmark,Scotland,95154.0,102923.0,4.0,0.0,3.0,2.0,4.0,5.0
1383083,2,8.0,Denmark,Scotland,95154.0,102920.0,2.0,5.0,1.0,3.0,7.0,4.0
1383091,1,1.0,Japan,Vanuatu,68412.0,113484.0,0.0,0.0,0.0,3.0,1.0,3.0
1383091,1,2.0,Japan,Vanuatu,67288.0,68412.0,1.0,0.0,2.0,1.0,1.0,3.0
1383091,1,3.0,Japan,Vanuatu,61172.0,67288.0,1.0,2.0,4.0,4.0,4.0,8.0
1383091,1,4.0,Japan,Vanuatu,61172.0,113483.0,26.0,20.0,29.0,20.0,48.0,49.0
1383091,1,5.0,Japan,Vanuatu,61172.0,113481.0,35.0,19.0,16.0,18.0,59.0,34.0
1383091,1,6.0,Japan,Vanuatu,61172.0,113476.0,0.0,0.0,0.0,1.0,0.0,1.0
1383091,1,7.0,Japan,Vanuatu,61172.0,113482.0,3.0,1.0,5.0,1.0,4.0,6.0
1383091,1,8.0,Japan,Vanuatu,68413.0,113482.0,0.0,0.0,2.0,0.0,1.0,2.0
1383091,1,9.0,Japan,Vanuatu,113480.0,113482.0,3.0,4.0,3.0,2.0,8.0,5.0
1383091,1,10.0,Japan,Vanuatu,113477.0,113480.0,1.0,2.0,4.0,3.0,5.0,7.0
1383091,2,1.0,Vanuatu,Japan,60501.0,65901.0,7.0,5.0,6.0,11.0,13.0,17.0
1383091,2,2.0,Vanuatu,Japan,60501.0,100488.0,11.0,5.0,11.0,9.0,21.0,20.0
1383091,2,3.0,Vanuatu,Japan,100488.0,112825.0,2.0,4.0,4.0,8.0,7.0,12.0
1383091,2,4.0,Vanuatu,Japan,50980.0,112825.0,1.0,0.0,1.0,1.0,1.0,2.0
1383091,2,5.0,Vanuatu,Japan,50980.0,57074.0,2.0,0.0,1.0,4.0,3.0,5.0
1383091,2,6.0,Vanuatu,Japan,50980.0,65897.0,26.0,10.0,31.0,15.0,38.0,46.0
1383091,2,7.0,Vanuatu,Japan,65896.0,65897.0,3.0,8.0,5.0,6.0,11.0,11.0
1383091,2,8.0,Vanuatu,Japan,52596.0,65896.0,2.0,13.0,3.0,5.0,16.0,8.0
1383093,1,1.0,Vanuatu,Philippines,57074.0,60501.0,2.0,8.0,6.0,8.0,11.0,14.0
1383093,1,2.0,Vanuatu,Philippines,50980.0,57074.0,0.0,0.0,1.0,0.0,0.0,1.0
1383093,1,3.0,Vanuatu,Philippines,57074.0,112825.0,3.0,3.0,3.0,5.0,6.0,8.0
1383093,1,4.0,Vanuatu,Philippines,65896.0,112825.0,0.0,0.0,1.0,0.0,0.0,1.0
1383090,1,1.0,Vanuatu,P.N.G.,60501.0,100488.0,1.0,0.0,7.0,1.0,1.0,8.0
1383093,1,5.0,Vanuatu,Philippines,100488.0,112825.0,7.0,20.0,16.0,16.0,29.0,32.0
1383090,1,2.0,Vanuatu,P.N.G.,100488.0,112825.0,5.0,14.0,8.0,23.0,22.0,31.0
1383093,1,6.0,Vanuatu,Philippines,65897.0,112825.0,4.0,13.0,9.0,14.0,17.0,23.0
1383090,1,3.0,Vanuatu,P.N.G.,50980.0,100488.0,3.0,2.0,4.0,4.0,5.0,8.0
1383093,1,7.0,Vanuatu,Philippines,65897.0,92359.0,13.0,3.0,12.0,12.0,19.0,24.0
1383088,1,1.0,Scotland,Ireland,60204.0,72409.0,4.0,20.0,3.0,13.0,24.0,16.0
1383090,1,4.0,Vanuatu,P.N.G.,57074.0,100488.0,0.0,0.0,1.0,3.0,0.0,4.0
1383093,1,8.0,Vanuatu,Philippines,52596.0,65897.0,3.0,6.0,4.0,4.0,10.0,8.0
1383088,1,2.0,Scotland,Ireland,60204.0,88557.0,0.0,2.0,1.0,3.0,2.0,4.0
1383090,1,5.0,Vanuatu,P.N.G.,57074.0,65897.0,0.0,2.0,2.0,3.0,2.0,5.0
1383093,1,9.0,Vanuatu,Philippines,65897.0,96712.0,0.0,1.0,1.0,1.0,1.0,2.0
1383088,1,3.0,Scotland,Ireland,48469.0,88557.0,54.0,49.0,29.0,24.0,104.0,53.0
1383090,1,6.0,Vanuatu,P.N.G.,65897.0,65901.0,12.0,7.0,22.0,17.0,22.0,39.0
1383093,1,10.0,Vanuatu,Philippines,96712.0,105863.0,0.0,3.0,1.0,3.0,4.0,4.0
1383088,1,4.0,Scotland,Ireland,60303.0,88557.0,14.0,17.0,7.0,8.0,33.0,15.0
1383090,1,7.0,Vanuatu,P.N.G.,65896.0,65897.0,0.0,1.0,3.0,1.0,1.0,4.0
1383093,2,1.0,Philippines,Vanuatu,104105.0,115376.0,0.0,1.0,2.0,7.0,1.0,9.0
1383088,1,5.0,Scotland,Ireland,60198.0,60303.0,21.0,14.0,15.0,13.0,41.0,28.0
1383090,1,8.0,Vanuatu,P.N.G.,52596.0,65897.0,3.0,6.0,3.0,8.0,9.0,11.0
1383093,2,2.0,Philippines,Vanuatu,104105.0,111317.0,0.0,7.0,2.0,10.0,7.0,12.0
1383088,1,6.0,Scotland,Ireland,60303.0,81813.0,0.0,6.0,0.0,3.0,7.0,4.0
1383090,1,9.0,Vanuatu,P.N.G.,52596.0,96712.0,6.0,3.0,6.0,4.0,9.0,10.0
1383093,2,3.0,Philippines,Vanuatu,96739.0,111317.0,26.0,23.0,28.0,18.0,50.0,46.0
1383088,1,7.0,Scotland,Ireland,60303.0,71959.0,2.0,0.0,1.0,0.0,2.0,1.0
1383090,2,1.0,P.N.G.,Vanuatu,52584.0,71459.0,4.0,0.0,4.0,0.0,4.0,4.0
1383093,2,4.0,Philippines,Vanuatu,97026.0,111317.0,1.0,0.0,4.0,1.0,1.0,5.0
1383088,2,1.0,Ireland,Scotland,52628.0,52631.0,4.0,0.0,3.0,0.0,4.0,3.0
1383090,2,2.0,P.N.G.,Vanuatu,47469.0,71459.0,34.0,32.0,17.0,18.0,71.0,35.0
1383093,2,5.0,Philippines,Vanuatu,97026.0,111312.0,11.0,28.0,18.0,16.0,39.0,34.0
1383088,2,2.0,Ireland,Scotland,52631.0,85965.0,0.0,0.0,0.0,3.0,0.0,3.0
1383088,2,3.0,Ireland,Scotland,52631.0,89741.0,0.0,1.0,0.0,4.0,16.0,9.0
1383088,2,4.0,Ireland,Scotland,52631.0,69644.0,6.0,17.0,5.0,9.0,24.0,14.0
1383088,2,5.0,Ireland,Scotland,69644.0,99307.0,11.0,18.0,5.0,13.0,32.0,18.0
1383088,2,6.0,Ireland,Scotland,56811.0,99307.0,11.0,2.0,5.0,5.0,13.0,10.0
1383088,2,7.0,Ireland,Scotland,56811.0,66012.0,10.0,9.0,5.0,5.0,19.0,10.0
1383088,2,8.0,Ireland,Scotland,56835.0,66012.0,17.0,41.0,9.0,20.0,59.0,29.0
1383088,2,9.0,Ireland,Scotland,66012.0,85975.0,22.0,4.0,11.0,3.0,28.0,14.0
1383088,2,10.0,Ireland,Scotland,85967.0,85975.0,7.0,2.0,7.0,3.0,10.0,10.0
1383092,1,1.0,P.N.G.,Philippines,52584.0,71459.0,14.0,10.0,10.0,11.0,24.0,21.0
1383092,1,2.0,P.N.G.,Philippines,47469.0,52584.0,1.0,0.0,3.0,1.0,2.0,4.0
1383092,1,3.0,P.N.G.,Philippines,52584.0,55134.0,5.0,9.0,3.0,13.0,16.0,16.0
1383092,1,4.0,P.N.G.,Philippines,52584.0,61866.0,17.0,16.0,15.0,13.0,34.0,28.0
1383092,1,5.0,P.N.G.,Philippines,61866.0,71461.0,26.0,46.0,16.0,27.0,78.0,43.0
1383092,1,6.0,P.N.G.,Philippines,61866.0,65887.0,0.0,0.0,0.0,1.0,0.0,1.0
1383092,1,7.0,P.N.G.,Philippines,61866.0,65883.0,1.0,7.0,2.0,4.0,8.0,6.0
1383092,1,8.0,P.N.G.,Philippines,65883.0,65889.0,0.0,0.0,0.0,1.0,0.0,1.0
1383092,2,1.0,Philippines,P.N.G.,96739.0,111335.0,0.0,0.0,0.0,4.0,0.0,4.0
1383092,2,2.0,Philippines,P.N.G.,96739.0,111317.0,1.0,1.0,2.0,9.0,2.0,11.0
1383092,2,3.0,Philippines,P.N.G.,96739.0,97026.0,0.0,0.0,0.0,1.0,0.0,1.0
