match_id,innings,team,opposition,bowler_id,overs,balls,maidens,conceded,wickets,economy,dots,fours,sixes,wides,noballs
1422043,1,Netherlands,Nepal,60259.0,4.0,24.0,0.0,22.0,0.0,5.5,11.0,2.0,0.0,2.0,0.0
1422043,1,Netherlands,Nepal,97878.0,4.0,24.0,0.0,37.0,2.0,9.25,7.0,1.0,2.0,1.0,0.0
1422043,1,Netherlands,Nepal,55246.0,3.0,18.0,0.0,29.0,2.0,9.66,7.0,0.0,3.0,1.0,0.0
1422043,1,Netherlands,Nepal,47391.0,2.0,12.0,0.0,13.0,0.0,6.5,2.0,1.0,0.0,0.0,0.0
1422043,1,Netherlands,Nepal,110224.0,2.0,12.0,0.0,31.0,0.0,15.5,3.0,1.0,3.0,2.0,0.0
1422043,1,Netherlands,Nepal,95739.0,3.0,18.0,0.0,35.0,2.0,11.66,6.0,1.0,4.0,0.0,0.0
1422043,1,Netherlands,Nepal,53408.0,2.0,12.0,0.0,14.0,2.0,7.0,4.0,0.0,1.0,0.0,0.0
1422043,2,Nepal,Netherlands,79527.0,1.3,9.0,0.0,25.0,0.0,16.66,2.0,1.0,3.0,0.0,0.0
1422043,2,Nepal,Netherlands,74675.0,2.0,12.0,0.0,17.0,0.0,8.5,6.0,2.0,1.0,0.0,0.0
1422043,2,Nepal,Netherlands,105076.0,4.0,24.0,0.0,34.0,0.0,8.5,8.0,4.0,1.0,0.0,0.0
1422043,2,Nepal,Netherlands,94919.0,3.0,18.0,0.0,39.0,1.0,13.0,4.0,5.0,2.0,0.0,0.0
1422043,2,Nepal,Netherlands,79281.0,4.0,24.0,0.0,16.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0
1422043,2,Nepal,Netherlands,102117.0,3.0,18.0,0.0,33.0,4.0,11.0,8.0,1.0,4.0,0.0,0.0
1422043,2,Nepal,Netherlands,95873.0,2.0,12.0,0.0,16.0,0.0,8.0,4.0,1.0,1.0,0.0,0.0
1422802,1,Qatar,Hong Kong,114905.0,4.0,24.0,0.0,26.0,3.0,6.5,11.0,1.0,1.0,1.0,1.0
1422802,1,Qatar,Hong Kong,115814.0,4.0,24.0,0.0,38.0,0.0,9.5,4.0,4.0,1.0,0.0,0.0
1422802,1,Qatar,Hong Kong,102164.0,4.0,24.0,0.0,33.0,1.0,8.25,5.0,3.0,0.0,0.0,1.0
1422802,1,Qatar,Hong Kong,105864.0,4.0,24.0,0.0,42.0,3.0,10.5,9.0,4.0,2.0,0.0,0.0
1422802,1,Qatar,Hong Kong,106999.0,3.0,18.0,0.0,17.0,0.0,5.66,5.0,1.0,0.0,0.0,0.0
1422802,1,Qatar,Hong Kong,71021.0,1.0,6.0,0.0,14.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0
1422802,2,Hong Kong,Qatar,75287.0,3.0,18.0,0.0,24.0,2.0,8.0,10.0,3.0,1.0,2.0,0.0
1422802,2,Hong Kong,Qatar,104182.0,4.0,24.0,0.0,39.0,0.0,9.75,7.0,4.0,2.0,0.0,0.0
1422802,2,Hong Kong,Qatar,45646.0,3.0,18.0,0.0,32.0,1.0,10.66,6.0,4.0,1.0,1.0,0.0
1422802,2,Hong Kong,Qatar,94956.0,4.0,24.0,0.0,23.0,2.0,5.75,13.0,1.0,1.0,3.0,0.0
1422802,2,Hong Kong,Qatar,49237.0,4.0,24.0,0.0,24.0,0.0,6.0,9.0,3.0,0.0,0.0,0.0
1422802,2,Hong Kong,Qatar,59686.0,2.0,12.0,0.0,15.0,1.0,7.5,3.0,0.0,1.0,1.0,0.0
1422803,1,Qatar,Hong Kong,114905.0,4.0,24.0,0.0,40.0,2.0,10.0,9.0,4.0,2.0,1.0,0.0
1422803,1,Qatar,Hong Kong,105864.0,2.0,12.0,0.0,12.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0
1422803,1,Qatar,Hong Kong,115814.0,4.0,24.0,0.0,32.0,1.0,8.0,6.0,4.0,0.0,1.0,0.0
1422803,1,Qatar,Hong Kong,106999.0,2.0,12.0,0.0,19.0,0.0,9.5,1.0,1.0,1.0,0.0,0.0
1422803,1,Qatar,Hong Kong,102164.0,4.0,24.0,0.0,54.0,1.0,13.5,2.0,3.0,4.0,2.0,0.0
1422803,1,Qatar,Hong Kong,106997.0,3.0,18.0,0.0,31.0,0.0,10.33,4.0,4.0,1.0,0.0,0.0
1422803,1,Qatar,Hong Kong,71021.0,1.0,6.0,0.0,7.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0
1422803,2,Hong Kong,Qatar,95269.0,3.0,18.0,0.0,39.0,2.0,13.0,7.0,5.0,2.0,1.0,1.0
1422803,2,Hong Kong,Qatar,104182.0,3.0,18.0,0.0,47.0,0.0,15.66,4.0,4.0,3.0,3.0,1.0
1422803,2,Hong Kong,Qatar,103774.0,3.0,18.0,0.0,29.0,0.0,9.66,7.0,4.0,1.0,1.0,0.0
1422803,2,Hong Kong,Qatar,79523.0,2.1,13.0,0.0,18.0,2.0,8.3,5.0,3.0,0.0,0.0,0.0
1422803,2,Hong Kong,Qatar,59686.0,4.0,24.0,0.0,46.0,2.0,11.5,7.0,2.0,4.0,1.0,0.0
1422803,2,Hong Kong,Qatar,49237.0,4.0,24.0,0.0,19.0,0.0,4.75,10.0,0.0,1.0,0.0,0.0
1422804,1,Hong Kong,Qatar,103774.0,4.0,24.0,1.0,13.0,4.0,3.25,17.0,2.0,0.0,0.0,0.0
1422804,1,Hong Kong,Qatar,104182.0,4.0,24.0,0.0,33.0,2.0,8.25,11.0,4.0,1.0,2.0,0.0
1422804,1,Hong Kong,Qatar,45646.0,4.0,24.0,0.0,15.0,1.0,3.75,13.0,1.0,0.0,0.0,0.0
1422804,1,Hong Kong,Qatar,94956.0,4.0,24.0,0.0,27.0,1.0,6.75,10.0,1.0,2.0,0.0,0.0
1422804,1,Hong Kong,Qatar,59686.0,2.0,12.0,0.0,18.0,1.0,9.0,6.0,3.0,0.0,3.0,0.0
1422804,1,Hong Kong,Qatar,49237.0,2.0,12.0,0.0,17.0,0.0,8.5,5.0,1.0,1.0,0.0,0.0
1422804,2,Qatar,Hong Kong,114905.0,4.0,24.0,0.0,19.0,1.0,4.75,14.0,3.0,0.0,0.0,0.0
1422804,2,Qatar,Hong Kong,115814.0,3.0,18.0,0.0,27.0,0.0,9.0,7.0,4.0,0.0,0.0,2.0
1422804,2,Qatar,Hong Kong,71021.0,4.0,24.0,0.0,23.0,1.0,5.75,9.0,1.0,0.0,0.0,0.0
1422804,2,Qatar,Hong Kong,102164.0,3.0,18.0,0.0,14.0,1.0,4.66,11.0,2.0,0.0,0.0,0.0
1422804,2,Qatar,Hong Kong,106999.0,4.0,24.0,0.0,31.0,1.0,7.75,8.0,2.0,1.0,0.0,0.0
1422804,2,Qatar,Hong Kong,117097.0,1.0,6.0,0.0,5.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0
1422804,2,Qatar,Hong Kong,106997.0,1.0,6.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
1422807,1,Tanzania,Vanuatu,75737.0,4.0,24.0,0.0,29.0,1.0,7.25,11.0,3.0,1.0,0.0,0.0
1422807,1,Tanzania,Vanuatu,103252.0,3.0,18.0,0.0,18.0,1.0,6.0,7.0,1.0,0.0,0.0,0.0
1422807,1,Tanzania,Vanuatu,63110.0,4.0,24.0,0.0,20.0,2.0,5.0,8.0,0.0,0.0,1.0,0.0
1422807,1,Tanzania,Vanuatu,104946.0,4.0,24.0,0.0,16.0,1.0,4.0,15.0,0.0,1.0,0.0,0.0
1422807,1,Tanzania,Vanuatu,110326.0,2.0,12.0,0.0,16.0,0.0,8.0,5.0,2.0,0.0,1.0,0.0
1422807,1,Tanzania,Vanuatu,110549.0,3.0,18.0,0.0,28.0,0.0,9.33,5.0,0.0,2.0,0.0,0.0
1422807,2,Vanuatu,Tanzania,60501.0,2.0,12.0,0.0,21.0,0.0,10.5,6.0,2.0,1.0,0.0,2.0
1422807,2,Vanuatu,Tanzania,65896.0,4.0,24.0,0.0,21.0,3.0,5.25,14.0,1.0,1.0,0.0,0.0
1422807,2,Vanuatu,Tanzania,77617.0,4.0,24.0,0.0,44.0,3.0,11.0,9.0,2.0,4.0,1.0,0.0
1422807,2,Vanuatu,Tanzania,65901.0,2.0,12.0,0.0,6.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0
1422807,2,Vanuatu,Tanzania,57074.0,2.0,12.0,0.0,11.0,1.0,5.5,6.0,1.0,0.0,2.0,0.0
1422807,2,Vanuatu,Tanzania,96712.0,4.0,24.0,0.0,15.0,3.0,3.75,12.0,0.0,0.0,2.0,0.0
1422808,1,Bahrain,Kuwait,69233.0,4.0,24.0,0.0,24.0,1.0,6.0,8.0,2.0,0.0,1.0,0.0
1422808,1,Bahrain,Kuwait,113984.0,4.0,24.0,0.0,24.0,3.0,6.0,13.0,2.0,0.0,1.0,0.0
1422808,1,Bahrain,Kuwait,107552.0,2.4,16.0,0.0,20.0,3.0,7.5,7.0,2.0,1.0,0.0,0.0
1422808,1,Bahrain,Kuwait,104518.0,4.0,24.0,0.0,16.0,2.0,4.0,13.0,1.0,0.0,1.0,0.0
1422808,1,Bahrain,Kuwait,74907.0,3.0,18.0,0.0,22.0,1.0,7.33,5.0,0.0,1.0,0.0,1.0
1422808,1,Bahrain,Kuwait,110505.0,2.0,12.0,0.0,11.0,0.0,5.5,5.0,1.0,0.0,0.0,0.0
1422808,2,Kuwait,Bahrain,105073.0,2.0,12.0,0.0,18.0,0.0,9.0,5.0,1.0,1.0,1.0,1.0
1422808,2,Kuwait,Bahrain,112934.0,3.0,18.0,0.0,19.0,1.0,6.33,9.0,2.0,0.0,2.0,0.0
1422808,2,Kuwait,Bahrain,112933.0,2.0,12.0,0.0,24.0,0.0,12.0,6.0,1.0,3.0,0.0,0.0
1422808,2,Kuwait,Bahrain,107575.0,2.0,12.0,0.0,26.0,0.0,13.0,1.0,4.0,0.0,1.0,0.0
1422808,2,Kuwait,Bahrain,57351.0,2.0,12.0,0.0,9.0,0.0,4.5,5.0,0.0,0.0,0.0,0.0
1422808,2,Kuwait,Bahrain,105796.0,1.4,10.0,0.0,3.0,1.0,1.8,7.0,0.0,0.0,0.0,0.0
1422811,1,Bahrain,Malaysia,69233.0,4.0,24.0,0.0,18.0,0.0,4.5,12.0,2.0,0.0,0.0,0.0
1422811,1,Bahrain,Malaysia,113984.0,4.0,24.0,0.0,15.0,2.0,3.75,10.0,0.0,0.0,0.0,0.0
1422811,1,Bahrain,Malaysia,107552.0,3.0,18.0,0.0,16.0,1.0,5.33,7.0,1.0,0.0,0.0,0.0
1422811,1,Bahrain,Malaysia,102166.0,1.0,6.0,0.0,15.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0
1422809,1,Kuwait,Tanzania,112934.0,3.0,18.0,0.0,19.0,1.0,6.33,11.0,2.0,1.0,0.0,0.0
1422811,1,Bahrain,Malaysia,74907.0,4.0,24.0,0.0,29.0,0.0,7.25,9.0,4.0,0.0,0.0,0.0
1422809,1,Kuwait,Tanzania,112933.0,4.0,24.0,0.0,23.0,2.0,5.75,15.0,2.0,1.0,2.0,0.0
1422811,1,Bahrain,Malaysia,104518.0,4.0,24.0,0.0,16.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0
1422809,1,Kuwait,Tanzania,57351.0,4.0,24.0,0.0,11.0,1.0,2.75,13.0,0.0,0.0,0.0,0.0
1422811,2,Malaysia,Bahrain,81607.0,3.0,18.0,0.0,17.0,0.0,5.66,8.0,0.0,1.0,0.0,0.0
1422809,1,Kuwait,Tanzania,105796.0,4.0,24.0,0.0,23.0,2.0,5.75,11.0,0.0,1.0,1.0,1.0
1422811,2,Malaysia,Bahrain,71042.0,4.0,24.0,0.0,17.0,0.0,4.25,16.0,1.0,1.0,1.0,0.0
1422809,1,Kuwait,Tanzania,115970.0,3.0,18.0,1.0,4.0,1.0,1.33,15.0,0.0,0.0,1.0,0.0
1422811,2,Malaysia,Bahrain,68320.0,2.0,12.0,0.0,17.0,0.0,8.5,3.0,1.0,1.0,0.0,0.0
1422809,1,Kuwait,Tanzania,107575.0,2.0,12.0,0.0,15.0,0.0,7.5,2.0,1.0,0.0,1.0,0.0
1422811,2,Malaysia,Bahrain,92743.0,3.5,23.0,0.0,33.0,1.0,8.6,9.0,0.0,3.0,2.0,0.0
1422809,2,Tanzania,Kuwait,75737.0,2.0,12.0,0.0,13.0,2.0,6.5,5.0,2.0,0.0,0.0,0.0
1422811,2,Malaysia,Bahrain,71052.0,2.0,12.0,0.0,16.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0
1422809,2,Tanzania,Kuwait,103252.0,3.0,18.0,0.0,13.0,0.0,4.33,11.0,1.0,0.0,2.0,0.0
1422811,2,Malaysia,Bahrain,67795.0,2.0,12.0,0.0,12.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0
1422809,2,Tanzania,Kuwait,110549.0,4.0,24.0,0.0,22.0,1.0,5.5,13.0,1.0,1.0,1.0,0.0
1422809,2,Tanzania,Kuwait,104946.0,2.0,12.0,0.0,20.0,0.0,10.0,3.0,3.0,0.0,1.0,0.0
1422809,2,Tanzania,Kuwait,52090.0,4.0,24.0,0.0,15.0,1.0,3.75,15.0,1.0,0.0,0.0,0.0
1422809,2,Tanzania,Kuwait,63110.0,1.0,6.0,0.0,10.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0
1422809,2,Tanzania,Kuwait,117108.0,1.0,6.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
1422809,2,Tanzania,Kuwait,103253.0,0.1,1.0,0.0,6.0,0.0,36.0,8.0,2.0,0.0,0.0,0.0
1422813,1,Malaysia,Kuwait,81607.0,3.0,18.0,1.0,10.0,1.0,3.33,14.0,1.0,0.0,1.0,0.0
1422813,1,Malaysia,Kuwait,71042.0,4.0,24.0,0.0,15.0,3.0,3.75,13.0,1.0,0.0,0.0,0.0
1422813,1,Malaysia,Kuwait,97003.0,4.0,24.0,0.0,18.0,1.0,4.5,10.0,0.0,0.0,1.0,0.0
1422813,1,Malaysia,Kuwait,68320.0,2.0,12.0,0.0,16.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0
1422813,1,Malaysia,Kuwait,71041.0,3.0,18.0,0.0,13.0,2.0,4.33,7.0,0.0,0.0,1.0,0.0
1422813,1,Malaysia,Kuwait,71052.0,2.4,16.0,0.0,14.0,3.0,5.25,9.0,0.0,1.0,1.0,0.0
1422813,2,Kuwait,Malaysia,112934.0,3.0,18.0,0.0,17.0,1.0,5.66,13.0,1.0,1.0,0.0,1.0
1422813,2,Kuwait,Malaysia,112933.0,3.0,18.0,0.0,25.0,0.0,8.33,6.0,0.0,2.0,0.0,0.0
1422813,2,Kuwait,Malaysia,57351.0,3.0,18.0,0.0,11.0,0.0,3.66,10.0,1.0,0.0,0.0,0.0
1422813,2,Kuwait,Malaysia,114903.0,1.0,6.0,0.0,16.0,0.0,16.0,1.0,1.0,1.0,0.0,0.0
1422813,2,Kuwait,Malaysia,115970.0,3.4,22.0,0.0,19.0,2.0,5.18,10.0,0.0,1.0,1.0,0.0
1422815,1,Vanuatu,Bahrain,57074.0,3.0,18.0,0.0,10.0,1.0,3.33,9.0,0.0,0.0,0.0,0.0
1422815,1,Vanuatu,Bahrain,65901.0,4.0,24.0,0.0,29.0,1.0,7.25,6.0,1.0,0.0,3.0,0.0
1422815,1,Vanuatu,Bahrain,60501.0,4.0,24.0,0.0,37.0,1.0,9.25,5.0,3.0,1.0,0.0,1.0
1422815,1,Vanuatu,Bahrain,65896.0,3.0,18.0,0.0,39.0,0.0,13.0,3.0,3.0,2.0,0.0,0.0
1422815,1,Vanuatu,Bahrain,96712.0,3.0,18.0,0.0,20.0,0.0,6.66,5.0,1.0,0.0,1.0,0.0
1422815,1,Vanuatu,Bahrain,77617.0,3.0,18.0,0.0,31.0,1.0,10.33,3.0,0.0,3.0,0.0,0.0
1422815,2,Bahrain,Vanuatu,69233.0,3.4,22.0,0.0,15.0,3.0,4.09,11.0,1.0,0.0,0.0,0.0
1422815,2,Bahrain,Vanuatu,107552.0,2.0,12.0,1.0,7.0,2.0,3.5,8.0,1.0,0.0,0.0,0.0
1422815,2,Bahrain,Vanuatu,102166.0,2.0,12.0,0.0,11.0,0.0,5.5,5.0,1.0,0.0,1.0,0.0
1422815,2,Bahrain,Vanuatu,107553.0,4.0,24.0,0.0,15.0,0.0,3.75,10.0,0.0,0.0,0.0,0.0
1422815,2,Bahrain,Vanuatu,112931.0,4.0,24.0,0.0,40.0,4.0,10.0,6.0,1.0,2.0,4.0,1.0
1422815,2,Bahrain,Vanuatu,110505.0,3.0,18.0,0.0,17.0,0.0,5.66,5.0,0.0,0.0,2.0,0.0
1422812,1,Kuwait,Vanuatu,112934.0,4.0,24.0,1.0,17.0,2.0,4.25,16.0,1.0,1.0,1.0,0.0
1422812,1,Kuwait,Vanuatu,112933.0,4.0,24.0,0.0,21.0,1.0,5.25,12.0,1.0,1.0,1.0,0.0
1422812,1,Kuwait,Vanuatu,114903.0,4.0,24.0,0.0,20.0,1.0,5.0,9.0,1.0,0.0,0.0,0.0
1422812,1,Kuwait,Vanuatu,57351.0,3.0,18.0,0.0,19.0,2.0,6.33,12.0,1.0,2.0,0.0,0.0
1422812,1,Kuwait,Vanuatu,105796.0,2.0,12.0,0.0,13.0,0.0,6.5,5.0,0.0,1.0,0.0,0.0
1422812,1,Kuwait,Vanuatu,107575.0,3.0,18.0,0.0,9.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0
1422812,2,Vanuatu,Kuwait,57074.0,3.0,18.0,0.0,12.0,0.0,4.0,11.0,1.0,0.0,1.0,0.0
1422812,2,Vanuatu,Kuwait,65896.0,2.1,13.0,0.0,29.0,1.0,13.38,3.0,2.0,2.0,0.0,0.0
1422812,2,Vanuatu,Kuwait,65901.0,3.0,18.0,0.0,18.0,0.0,6.0,6.0,1.0,0.0,1.0,0.0
1422812,2,Vanuatu,Kuwait,77617.0,3.0,18.0,0.0,28.0,0.0,9.33,4.0,3.0,0.0,1.0,0.0
1422812,2,Vanuatu,Kuwait,105630.0,2.0,12.0,0.0,18.0,1.0,9.0,3.0,2.0,0.0,2.0,0.0
1422810,1,Vanuatu,Malaysia,65901.0,4.0,24.0,0.0,22.0,2.0,5.5,12.0,1.0,0.0,1.0,1.0
1422810,1,Vanuatu,Malaysia,77617.0,3.0,18.0,0.0,22.0,0.0,7.33,7.0,2.0,1.0,0.0,0.0
1422814,1,Tanzania,Bahrain,103252.0,2.0,12.0,0.0,20.0,0.0,10.0,5.0,1.0,2.0,0.0,0.0
1422810,1,Vanuatu,Malaysia,65896.0,4.0,24.0,0.0,33.0,1.0,8.25,11.0,4.0,0.0,1.0,0.0
1422814,1,Tanzania,Bahrain,75737.0,4.0,24.0,0.0,39.0,1.0,9.75,8.0,4.0,2.0,0.0,0.0
1422810,1,Vanuatu,Malaysia,57074.0,4.0,24.0,0.0,20.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0
1422814,1,Tanzania,Bahrain,63110.0,3.0,18.0,0.0,12.0,2.0,4.0,11.0,0.0,1.0,0.0,0.0
1422810,1,Vanuatu,Malaysia,96712.0,2.0,12.0,0.0,31.0,0.0,15.5,2.0,3.0,2.0,0.0,0.0
1422814,1,Tanzania,Bahrain,110549.0,4.0,24.0,0.0,21.0,1.0,5.25,9.0,1.0,0.0,0.0,0.0
1422810,1,Vanuatu,Malaysia,105630.0,3.0,18.0,0.0,19.0,2.0,6.33,6.0,1.0,0.0,1.0,1.0
1422814,1,Tanzania,Bahrain,104946.0,4.0,24.0,0.0,17.0,3.0,4.25,11.0,1.0,0.0,0.0,0.0
1422810,2,Malaysia,Vanuatu,81607.0,3.0,18.0,0.0,20.0,1.0,6.66,7.0,2.0,0.0,0.0,1.0
1422814,1,Tanzania,Bahrain,52090.0,3.0,18.0,0.0,24.0,1.0,8.0,4.0,0.0,1.0,1.0,0.0
1422810,2,Malaysia,Vanuatu,71042.0,4.0,24.0,1.0,9.0,0.0,2.25,15.0,0.0,0.0,0.0,0.0
1422814,2,Bahrain,Tanzania,69233.0,4.0,24.0,0.0,15.0,1.0,3.75,11.0,0.0,0.0,0.0,0.0
1422810,2,Malaysia,Vanuatu,93575.0,4.0,24.0,0.0,22.0,2.0,5.5,8.0,1.0,0.0,1.0,0.0
1422814,2,Bahrain,Tanzania,113984.0,4.0,24.0,0.0,12.0,5.0,3.0,14.0,0.0,0.0,0.0,0.0
1422810,2,Malaysia,Vanuatu,92743.0,4.0,24.0,0.0,19.0,2.0,4.75,12.0,0.0,1.0,0.0,0.0
1422814,2,Bahrain,Tanzania,107552.0,2.0,12.0,0.0,3.0,0.0,1.5,9.0,0.0,0.0,0.0,0.0
1422810,2,Malaysia,Vanuatu,71052.0,4.0,24.0,0.0,17.0,2.0,4.25,9.0,0.0,0.0,1.0,0.0
1422814,2,Bahrain,Tanzania,104518.0,2.0,12.0,0.0,11.0,0.0,5.5,4.0,1.0,0.0,0.0,0.0
1422810,2,Malaysia,Vanuatu,67795.0,1.0,6.0,0.0,6.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0
1422814,2,Bahrain,Tanzania,74907.0,4.0,24.0,0.0,21.0,3.0,5.25,16.0,1.0,2.0,0.0,0.0
1422814,2,Bahrain,Tanzania,102166.0,2.0,12.0,0.0,8.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0
1422814,2,Bahrain,Tanzania,110505.0,2.0,12.0,0.0,12.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0
1422817,1,Kuwait,Vanuatu,112934.0,4.0,24.0,0.0,25.0,0.0,6.25,11.0,2.0,0.0,3.0,0.0
1422817,1,Kuwait,Vanuatu,112933.0,4.0,24.0,0.0,27.0,1.0,6.75,15.0,1.0,2.0,1.0,0.0
1422817,1,Kuwait,Vanuatu,114903.0,4.0,24.0,0.0,22.0,1.0,5.5,12.0,3.0,0.0,0.0,0.0
1422817,1,Kuwait,Vanuatu,57351.0,4.0,24.0,0.0,16.0,1.0,4.0,13.0,0.0,1.0,0.0,0.0
1422817,1,Kuwait,Vanuatu,105796.0,4.0,24.0,1.0,12.0,4.0,3.0,15.0,1.0,0.0,0.0,0.0
1422817,2,Vanuatu,Kuwait,57074.0,2.0,12.0,0.0,24.0,1.0,12.0,6.0,2.0,1.0,1.0,0.0
1422817,2,Vanuatu,Kuwait,65901.0,3.0,18.0,0.0,37.0,0.0,12.33,7.0,3.0,3.0,0.0,0.0
1422817,2,Vanuatu,Kuwait,65896.0,4.0,24.0,0.0,23.0,2.0,5.75,12.0,0.0,1.0,1.0,0.0
1422817,2,Vanuatu,Kuwait,77617.0,2.0,12.0,0.0,17.0,0.0,8.5,4.0,2.0,0.0,0.0,0.0
1422817,2,Vanuatu,Kuwait,105863.0,0.3,3.0,0.0,5.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0
1422818,1,Bahrain,Malaysia,69233.0,4.0,24.0,0.0,10.0,1.0,2.5,14.0,0.0,0.0,0.0,0.0
1422818,1,Bahrain,Malaysia,113984.0,4.0,24.0,0.0,10.0,3.0,2.5,18.0,1.0,0.0,0.0,0.0
1422818,1,Bahrain,Malaysia,107552.0,4.0,24.0,0.0,20.0,1.0,5.0,10.0,2.0,0.0,0.0,0.0
1422818,1,Bahrain,Malaysia,104518.0,4.0,24.0,0.0,14.0,2.0,3.5,16.0,0.0,0.0,1.0,0.0
1422818,1,Bahrain,Malaysia,74907.0,4.0,24.0,0.0,22.0,1.0,5.5,7.0,0.0,1.0,0.0,0.0
1422818,2,Malaysia,Bahrain,81607.0,1.0,6.0,0.0,7.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0
1422818,2,Malaysia,Bahrain,71042.0,4.0,24.0,0.0,8.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0
1422818,2,Malaysia,Bahrain,93575.0,3.0,18.0,0.0,30.0,0.0,10.0,8.0,3.0,2.0,0.0,1.0
1422818,2,Malaysia,Bahrain,97003.0,1.0,6.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
1422818,2,Malaysia,Bahrain,71052.0,3.4,22.0,0.0,15.0,0.0,4.09,15.0,1.0,1.0,0.0,0.0
1422818,2,Malaysia,Bahrain,68320.0,3.0,18.0,0.0,19.0,0.0,6.33,9.0,1.0,1.0,0.0,0.0
1422816,1,Malaysia,Tanzania,114195.0,2.0,12.0,0.0,12.0,1.0,6.0,8.0,2.0,0.0,2.0,0.0
1422816,1,Malaysia,Tanzania,71042.0,4.0,24.0,1.0,7.0,2.0,1.75,19.0,0.0,0.0,1.0,0.0
1422816,1,Malaysia,Tanzania,81607.0,2.2,14.0,0.0,14.0,2.0,6.0,6.0,1.0,0.0,2.0,0.0
1422816,1,Malaysia,Tanzania,71041.0,2.0,12.0,0.0,9.0,0.0,4.5,6.0,1.0,0.0,0.0,0.0
1422816,1,Malaysia,Tanzania,97003.0,3.0,18.0,0.0,18.0,0.0,6.0,8.0,2.0,0.0,0.0,0.0
1422816,1,Malaysia,Tanzania,92743.0,3.0,18.0,0.0,19.0,2.0,6.33,8.0,2.0,0.0,0.0,0.0
1422816,1,Malaysia,Tanzania,71052.0,2.0,12.0,1.0,4.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0
1422816,2,Tanzania,Malaysia,110549.0,1.0,6.0,0.0,8.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0
1422816,2,Tanzania,Malaysia,63110.0,3.0,18.0,0.0,17.0,2.0,5.66,10.0,1.0,1.0,1.0,0.0
1422816,2,Tanzania,Malaysia,75737.0,2.0,12.0,0.0,12.0,0.0,6.0,7.0,2.0,0.0,1.0,0.0
1422816,2,Tanzania,Malaysia,68235.0,4.0,24.0,0.0,16.0,1.0,4.0,13.0,0.0,0.0,2.0,0.0
1422816,2,Tanzania,Malaysia,104946.0,2.0,12.0,0.0,10.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0
1422816,2,Tanzania,Malaysia,52090.0,2.0,12.0,0.0,13.0,0.0,6.5,5.0,2.0,0.0,0.0,0.0
1422816,2,Tanzania,Malaysia,117108.0,0.4,4.0,0.0,8.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0
1423372,1,Oman,P.N.G.,87127.0,4.0,24.0,0.0,31.0,2.0,7.75,9.0,2.0,1.0,0.0,0.0
1423372,1,Oman,P.N.G.,72863.0,4.0,24.0,0.0,15.0,0.0,3.75,13.0,1.0,0.0,0.0,0.0
1423372,1,Oman,P.N.G.,96344.0,2.0,12.0,0.0,12.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0
1423372,1,Oman,P.N.G.,87469.0,2.0,12.0,0.0,23.0,0.0,11.5,2.0,2.0,1.0,0.0,0.0
1423372,1,Oman,P.N.G.,83379.0,4.0,24.0,0.0,26.0,1.0,6.5,8.0,2.0,0.0,2.0,0.0
1423372,1,Oman,P.N.G.,68465.0,4.0,24.0,0.0,29.0,2.0,7.25,10.0,2.0,0.0,2.0,0.0
1423372,2,P.N.G.,Oman,65889.0,4.0,24.0,0.0,30.0,1.0,7.5,10.0,1.0,2.0,1.0,0.0
1423372,2,P.N.G.,Oman,110013.0,3.0,18.0,0.0,26.0,1.0,8.66,8.0,4.0,0.0,2.0,0.0
1423372,2,P.N.G.,Oman,68066.0,3.3,21.0,0.0,26.0,3.0,7.42,9.0,1.0,1.0,1.0,0.0
1423372,2,P.N.G.,Oman,111182.0,4.0,24.0,0.0,18.0,2.0,4.5,7.0,0.0,0.0,0.0,0.0
1423372,2,P.N.G.,Oman,60468.0,2.0,12.0,0.0,15.0,0.0,7.5,4.0,2.0,0.0,0.0,0.0
